"filename", "language", "Python", "JavaScript", "XML", "CSS", "pip requirements", "Markdown", "HTML", "JSON", "Properties", "Batch", "PowerShell", "Ini", "reStructuredText", "C", "C++", "Visual Basic", "XSL", "TSV", "comment", "blank", "total"
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\__init__.py", "Python", 69, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 15, 87
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\__main__.py", "Python", 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_binary.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 38, 113
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_deprecate.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 72
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_imaging.pyi", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 31
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_imagingcms.pyi", "Python", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 142
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_imagingft.pyi", "Python", 65, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 70
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_imagingmath.pyi", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_imagingmorph.pyi", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_tkinter_finder.py", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 6, 22
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_typing.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 40
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_util.py", "Python", 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 32
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_version.py", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 5
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\_webp.pyi", "Python", 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 4
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\features.py", "Python", 275, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 65, 341
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PIL\report.py", "Python", 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 6
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\PyJWT-2.8.0.dist-info\AUTHORS.rst", "reStructuredText", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 3, 8
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\_distutils_hack\__init__.py", "Python", 153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 52, 223
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\_distutils_hack\override.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\_yaml\__init__.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 4, 34
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\__init__.py", "Python", 56, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 75
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\ado_consts.py", "Python", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 61, 21, 282
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\adodbapi.py", "Python", 1018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 139, 1224
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\apibase.py", "Python", 547, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 98, 150, 795
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\examples\db_print.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 14, 73
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\examples\db_table_names.py", "Python", 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 7, 21
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\examples\xls_read.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 42
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\examples\xls_write.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 42
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\is64bit.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 42
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\process_connect_string.py", "Python", 123, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 17, 145
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\remote.py", "Python", 538, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 81, 635
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\schema_table.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 16
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\setup.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 71
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\test\adodbapitest.py", "Python", 1417, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 99, 177, 1693
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\test\adodbapitestconfig.py", "Python", 174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 24, 222
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\test\dbapi20.py", "Python", 711, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 124, 105, 940
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\test\is64bit.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 42
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\test\setuptestframework.py", "Python", 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 22, 135
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\test\test_adodbapi_dbapi20.py", "Python", 165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 31, 201
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\adodbapi\test\tryconnection.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 34
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\__init__.py", "Python", 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 8, 76
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\abstract_channel.py", "Python", 126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 31, 164
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\basic_message.py", "Python", 79, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 30, 123
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\channel.py", "Python", 1434, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 162, 532, 2128
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\connection.py", "Python", 584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 151, 785
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\exceptions.py", "Python", 200, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 88, 289
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\method_framing.py", "Python", 139, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 33, 190
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\platform.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 19, 80
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\protocol.py", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 13
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\sasl.py", "Python", 145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 46, 192
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\serialization.py", "Python", 503, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 55, 583
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\spec.py", "Python", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 122
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\transport.py", "Python", 502, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 47, 128, 677
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\amqp\utils.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 65
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\__init__.py", "Python", 72, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 77
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_backends\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_backends\_asyncio.py", "Python", 2003, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 424, 2512
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_backends\_trio.py", "Python", 919, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 229, 1178
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_eventloop.py", "Python", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 45, 167
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_exceptions.py", "Python", 52, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 74
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_fileio.py", "Python", 486, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 151, 638
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_resources.py", "Python", 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 19
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_signals.py", "Python", 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 26
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_sockets.py", "Python", 560, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 28, 124, 712
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_streams.py", "Python", 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 53
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_subprocesses.py", "Python", 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 141
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_synchronization.py", "Python", 491, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 159, 650
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_tasks.py", "Python", 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43, 159
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_testing.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 24, 79
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\_core\_typedattr.py", "Python", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 82
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\abc\__init__.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 58
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\abc\_eventloop.py", "Python", 333, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 58, 391
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\abc\_resources.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 34
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\abc\_sockets.py", "Python", 141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 46, 195
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\abc\_streams.py", "Python", 149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 49, 204
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\abc\_subprocesses.py", "Python", 59, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 80
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\abc\_tasks.py", "Python", 74, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 96
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\abc\_testing.py", "Python", 53, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 66
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\from_thread.py", "Python", 427, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 96, 531
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\lowlevel.py", "Python", 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 162
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\pytest_plugin.py", "Python", 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 34, 150
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\streams\__init__.py", "Python", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\streams\buffered.py", "Python", 91, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 22, 120
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\streams\file.py", "Python", 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 38, 149
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\streams\memory.py", "Python", 242, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 64, 312
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\streams\stapled.py", "Python", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 142
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\streams\text.py", "Python", 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34, 148
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\streams\tls.py", "Python", 260, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 54, 339
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\to_process.py", "Python", 209, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 40, 260
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\anyio\to_thread.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 70
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\asgiref\__init__.py", "Python", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\asgiref\compatibility.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 10, 49
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\asgiref\current_thread_executor.py", "Python", 88, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 14, 116
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\asgiref\local.py", "Python", 84, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 20, 25, 129
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\asgiref\server.py", "Python", 125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 23, 158
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\asgiref\sync.py", "Python", 467, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 64, 83, 614
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\asgiref\testing.py", "Python", 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 11, 104
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\asgiref\timeout.py", "Python", 89, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 23, 119
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\asgiref\typing.py", "Python", 211, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 68, 279
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\asgiref\wsgi.py", "Python", 133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 15, 167
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\__init__.py", "Python", 113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 21, 135
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\__init__.pyi", "Python", 470, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 52, 34, 556
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\_cmp.py", "Python", 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 40, 151
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\_cmp.pyi", "Python", 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 14
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\_compat.py", "Python", 55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 20, 88
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\_config.py", "Python", 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 32
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\_funcs.py", "Python", 406, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 62, 484
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\_make.py", "Python", 2429, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 156, 535, 3120
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\_next_gen.py", "Python", 186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 38, 230
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\_typing_compat.pyi", "Python", 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 4, 16
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\_version_info.py", "Python", 63, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 21, 87
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\_version_info.pyi", "Python", 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\converters.py", "Python", 104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 39, 145
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\converters.pyi", "Python", 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\exceptions.py", "Python", 61, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 34, 96
"c:\Users\MHMD\Desktop\CompanyPlanner\coplan\Lib\site-packages\attr\exceptions.pyi", "Python", 14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 18
